NO,source_id,source_name,source_url,description_mode,license_id,rights_holder,attribution_text,evidence_url,verified_at,rights_status,similarity_check,privacy_mode
WEB481ae82ed9,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/8yn62eodk,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfae949fb2f,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/obpk2u5yn4i,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB616d48689e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/7vn5-inf6,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6a7de99009,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/m3ws5_zrae6,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8d6675603b,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/erooccq80r_s,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7cdbfcfa41,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/8admo8jku,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBce7ed8ab96,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/vyx-80rz36,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb36d9603f6,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/b1rfmtqzjcf4,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc3d23c1548,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/rmjl5smw6p,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8ca80a6c99,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/2qcxvg8058a,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0d496d22d5,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/szhpen34g,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe67abeb449,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/uc0w61v9k,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9b5ec7868c,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/e25g9t3_qj,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB196e2e7c53,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/8-0--5-b-slz,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb1679d9081,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/xhmyyw009rse,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9a90173ba4,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/c5c_oqyyo,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe9ee1d65ad,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/mm6knaw_cor,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfd9b12657f,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/xc22wh1x7l,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7c0648fcfe,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/yrklq0tnxk,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe65daa9dc5,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/tomonokaipresent,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB31f44934f4,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/rm943n7j8,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcacc2c3881,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/pm_2de-xl6,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBdefa5b72e8,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/sifbfgjbk-p,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1f08b9514e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/zcvuipevclsu,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB36ed4f6c0f,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/8r6emyt_5_1,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBec7d72c3f7,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/al4c08gx50,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb42328d36f,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/hopbtwnq_s0s,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfe25e50cf0,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/a924yupzp6,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd01d8a730a,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/lx84jmb9f4,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8b8d91d5cb,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/kumxwz5ffknj,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc1bf764ce5,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/m5xiwdzs5kj,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB024ab4ce05,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/rh57um_5wfo,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9a8b6c351f,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ibq_9rdsiy,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB450d9adbc7,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/seh4px2li,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB537803feb8,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/cg27pvu8nr7z,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB753c267e12,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/cp8vba7wv6xp,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5210662cbb,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/umqz4lkdi,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb4f0edc23c,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/dbkf-103e2g7,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5e56f74f36,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/qd7zeximie,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB307ce2cdd2,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/dn7f6-0_b8,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa2f0407f4e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/8gg3foxd2c,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd4cf352ac5,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/y31yvydw9,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB24dac3b0bc,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/yo-39-q0mhp7,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6a76226196,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/hfjea28gr0,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0faee76242,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ca5cegk8xbg4,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB68bc2f355f,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/vdwu7zl8p,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7e22a55ba7,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/pxwbtxlbp2fz,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0fc7ee6cd6,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/v4i43_1znw,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB673c53463c,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/6pw_zwa45v,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe60649faed,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/tfn7f1t3oc,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc7c0616a39,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/rxckwgps30,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBaa258ade39,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/izm72jeyza,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB970438a4b4,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/n9e4sxxjfd-7,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB63bb73d3d4,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/4llq5htomu,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBca87298bb0,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/sp3il5p5p,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb657b0c8c0,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/6rswnckla,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1370d48f30,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/0xj9ak9os49,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB06e86a0bef,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/r-bhsp6glt,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3cb67f1186,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/wq982uw0x-z,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb04bec86c0,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/on747i9bcl2,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfe7a44425e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/4sorsn5y6c,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBca8c6ed27f,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/bjvv2vuic65o,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB289408412c,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/t0y8gcx-3nls,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB990c18316d,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/7swdelzn3iz,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB01743f77e8,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/rpf3ymg4tw,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4a2fe75c95,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/dm-br2p55xl,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa8383f34ce,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/6i8mfuxbo,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6fce2b0004,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/42c172nb6l,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2c49d7ea5e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/fscj36_i9,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0251846b45,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/d-o2e9gv3w,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB75a280a7d3,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/1k5bwexph1,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb67ef59947,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/6xe9p712wqh8,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2987d46ec7,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ta4-k5miea4,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6ddd049e10,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/wi0tk227oo,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9867d62115,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/c-16v8vcdh,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd137d3d217,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/hgg4ccsy0,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfa9afbdf15,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/6-0mggui8z,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5516cf6289,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/n4ghwqt9ffm,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBeefc5600b3,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/1d9gw1_4ox8p,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB05978a1924,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/6bv-38l0v,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB442baaab94,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/9s3a05z14cw6,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0aee5a00a4,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ikiht1xlwp25,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB77949b4063,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/cdnzkqg2i3xm,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4a26fb810a,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/wrb_21nq-i8,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc34d83a1a6,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ie5bwfzzm,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbb59b615b8,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/wqxpw1631occ,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB84d5db3baa,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/yy8y7zvgdp,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB635a18523c,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/7nhl7b6k3,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe4bf6c847e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/aysa_o4vc5g,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc4cb5f52f6,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/2glwgznqbaw,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB21d9330f11,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/bkvlayxunku,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBae22e760e0,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/o4lup_ykg_ue,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcb478fd652,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/rj51z8tm0r2,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0485d190d0,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/9qso_t5zbs8b,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa3db21aa7a,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/zeu5b19l3,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB72d817b1f2,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/synvh8xmw544,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd8dc897709,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/xs186p_qgsoh,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf82b2a3800,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/5wut81etvogo,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8d5ed9540d,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/kcc0dh2_hf4d,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB730c2120ff,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/19x5de092,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB32824f98f7,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/75xdhk2vckc,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB05186afa1e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/j5c0rq-1h5,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf2edb52f21,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ocr2yor8nx,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB41174cbdb8,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/541mv_oe1,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB61cdc759be,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/pfsk5r3py6,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd1203dfc91,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/evw4ak4uyb,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc978c00ffc,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ytyjr0t9j1m,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9f4604ab11,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/1mpgebvawd,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB709ad3b2e8,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/3sdfs9k9x3,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa8abd4f82d,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/a7w3jvesap,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB663d1dc857,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/efxunjltnv,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0d28d20a2d,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/jbinb_h-yz-s,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBad159eae70,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/xbaft0vv15,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB040196a81a,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/7_uert-205,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB431340fa29,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/c3k69sebs,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB38568d6da9,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ywdy3jmwxp9,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB61542127e4,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/5xvwyno-yyh,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0954a27ef6,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/61vum7phsakx,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6366e55568,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ov0tweeeacn1,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9c0e6848e2,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/dpsxp-bp_7,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB472140ed77,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/weof74o_t,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa233b431ac,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/vc_01_y2h2so,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0697b0eaa7,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/qa42cn6vmgkg,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB933e80e19b,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/eev-i7-2egq7,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb5aada638a,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/48rpn74jnwk,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
